activity_id,user_id,persona,activity_date,distance_km,pace_min_km,moving_time_sec
act_73_80,73,Weekend Warrior,2025-04-09 00:00:00,25.05,3.89,5852
act_73_83,73,Weekend Warrior,2025-04-12 00:00:00,21.54,6.19,7996
act_73_84,73,Weekend Warrior,2025-04-13 00:00:00,15.9,6.05,5770
act_73_90,73,Weekend Warrior,2025-04-19 00:00:00,17.54,4.83,5081
act_73_91,73,Weekend Warrior,2025-04-20 00:00:00,16.89,4.52,4577
act_73_97,73,Weekend Warrior,2025-04-26 00:00:00,22.99,5.81,8016
act_73_98,73,Weekend Warrior,2025-04-27 00:00:00,11.69,4.22,2962
act_73_104,73,Weekend Warrior,2025-05-03 00:00:00,1.0,4.53,272
act_73_112,73,Weekend Warrior,2025-05-11 00:00:00,8.18,5.38,2638
act_73_118,73,Weekend Warrior,2025-05-17 00:00:00,19.2,5.14,5915
act_73_119,73,Weekend Warrior,2025-05-18 00:00:00,10.13,4.33,2631
act_74_0,74,Consistent Trainer,2025-01-17 00:00:00,7.21,4.81,2081
act_74_1,74,Consistent Trainer,2025-01-18 00:00:00,19.34,4.26,4944
act_74_2,74,Consistent Trainer,2025-01-19 00:00:00,22.01,4.2,5547
act_74_3,74,Consistent Trainer,2025-01-20 00:00:00,10.68,4.81,3080
act_74_7,74,Consistent Trainer,2025-01-24 00:00:00,15.6,4.86,4550
act_74_9,74,Consistent Trainer,2025-01-26 00:00:00,12.98,3.72,2899
act_74_10,74,Consistent Trainer,2025-01-27 00:00:00,10.08,5.55,3357
act_74_12,74,Consistent Trainer,2025-01-29 00:00:00,5.75,4.91,1693
act_74_14,74,Consistent Trainer,2025-01-31 00:00:00,7.95,4.18,1993
act_74_15,74,Consistent Trainer,2025-02-01 00:00:00,18.41,4.41,4868
act_74_24,74,Consistent Trainer,2025-02-10 00:00:00,1.56,3.85,360
act_74_25,74,Consistent Trainer,2025-02-11 00:00:00,12.34,5.13,3799
act_74_27,74,Consistent Trainer,2025-02-13 00:00:00,4.87,5.48,1599
act_74_28,74,Consistent Trainer,2025-02-14 00:00:00,16.81,5.1,5142
act_74_33,74,Consistent Trainer,2025-02-19 00:00:00,3.7,4.71,1045
act_74_35,74,Consistent Trainer,2025-02-21 00:00:00,20.72,3.94,4894
act_74_37,74,Consistent Trainer,2025-02-23 00:00:00,7.66,4.78,2195
act_74_39,74,Consistent Trainer,2025-02-25 00:00:00,3.7,3.78,839
act_74_40,74,Consistent Trainer,2025-02-26 00:00:00,9.81,3.66,2153
act_74_45,74,Consistent Trainer,2025-03-03 00:00:00,11.54,4.52,3129
act_74_51,74,Consistent Trainer,2025-03-09 00:00:00,1.0,4.52,271
act_74_53,74,Consistent Trainer,2025-03-11 00:00:00,7.3,5.47,2397
act_74_54,74,Consistent Trainer,2025-03-12 00:00:00,4.4,4.98,1315
act_74_57,74,Consistent Trainer,2025-03-15 00:00:00,11.93,4.95,3542
act_74_58,74,Consistent Trainer,2025-03-16 00:00:00,1.0,3.82,229
act_74_63,74,Consistent Trainer,2025-03-21 00:00:00,7.5,4.35,1958
act_74_65,74,Consistent Trainer,2025-03-23 00:00:00,1.5,4.32,388
act_74_72,74,Consistent Trainer,2025-03-30 00:00:00,14.43,3.8,3286
act_74_73,74,Consistent Trainer,2025-03-31 00:00:00,8.75,4.32,2266
act_74_75,74,Consistent Trainer,2025-04-02 00:00:00,8.99,6.06,3269
act_74_76,74,Consistent Trainer,2025-04-03 00:00:00,13.0,4.48,3497
act_74_77,74,Consistent Trainer,2025-04-04 00:00:00,9.62,4.3,2483
act_74_78,74,Consistent Trainer,2025-04-05 00:00:00,11.75,4.31,3036
act_74_80,74,Consistent Trainer,2025-04-07 00:00:00,5.71,4.9,1677
act_74_81,74,Consistent Trainer,2025-04-08 00:00:00,12.35,4.38,3242
act_74_84,74,Consistent Trainer,2025-04-11 00:00:00,8.81,4.52,2386
act_74_85,74,Consistent Trainer,2025-04-12 00:00:00,6.54,4.97,1951
act_74_88,74,Consistent Trainer,2025-04-15 00:00:00,8.85,4.38,2327
act_74_92,74,Consistent Trainer,2025-04-19 00:00:00,11.2,4.64,3115
act_74_96,74,Consistent Trainer,2025-04-23 00:00:00,14.9,4.46,3989
act_74_97,74,Consistent Trainer,2025-04-24 00:00:00,3.58,4.7,1010
act_74_98,74,Consistent Trainer,2025-04-25 00:00:00,2.6,4.38,681
act_74_99,74,Consistent Trainer,2025-04-26 00:00:00,15.34,5.5,5060
act_74_101,74,Consistent Trainer,2025-04-28 00:00:00,12.84,4.79,3688
act_74_102,74,Consistent Trainer,2025-04-29 00:00:00,8.09,4.59,2229
act_74_103,74,Consistent Trainer,2025-04-30 00:00:00,16.86,3.72,3757
act_74_104,74,Consistent Trainer,2025-05-01 00:00:00,5.89,4.51,1594
act_74_105,74,Consistent Trainer,2025-05-02 00:00:00,13.03,4.36,3407
act_74_106,74,Consistent Trainer,2025-05-03 00:00:00,15.0,4.66,4191
act_74_108,74,Consistent Trainer,2025-05-05 00:00:00,1.0,4.03,241
act_74_112,74,Consistent Trainer,2025-05-09 00:00:00,6.51,5.55,2169
act_74_113,74,Consistent Trainer,2025-05-10 00:00:00,11.28,3.66,2477
act_74_117,74,Consistent Trainer,2025-05-14 00:00:00,11.37,4.09,2786
act_74_118,74,Consistent Trainer,2025-05-15 00:00:00,7.08,4.87,2068
act_74_119,74,Consistent Trainer,2025-05-16 00:00:00,10.13,3.73,2265
act_75_0,75,Consistent Trainer,2025-01-27 00:00:00,6.72,4.16,1676
act_75_1,75,Consistent Trainer,2025-01-28 00:00:00,1.0,5.54,332
act_75_4,75,Consistent Trainer,2025-01-31 00:00:00,9.28,5.3,2950
act_75_6,75,Consistent Trainer,2025-02-02 00:00:00,13.01,3.36,2626
act_75_7,75,Consistent Trainer,2025-02-03 00:00:00,5.58,4.5,1505
act_75_8,75,Consistent Trainer,2025-02-04 00:00:00,14.28,3.34,2860
act_75_11,75,Consistent Trainer,2025-02-07 00:00:00,6.08,5.05,1841
act_75_12,75,Consistent Trainer,2025-02-08 00:00:00,8.86,4.19,2229
act_75_14,75,Consistent Trainer,2025-02-10 00:00:00,5.64,4.65,1573
act_75_15,75,Consistent Trainer,2025-02-11 00:00:00,13.92,4.39,3669
act_75_17,75,Consistent Trainer,2025-02-13 00:00:00,12.91,4.42,3421
act_75_18,75,Consistent Trainer,2025-02-14 00:00:00,14.08,4.51,3812
act_75_20,75,Consistent Trainer,2025-02-16 00:00:00,19.12,4.14,4754
act_75_25,75,Consistent Trainer,2025-02-21 00:00:00,2.05,5.18,637
act_75_28,75,Consistent Trainer,2025-02-24 00:00:00,5.23,4.57,1433
act_75_30,75,Consistent Trainer,2025-02-26 00:00:00,15.03,5.04,4548
act_75_31,75,Consistent Trainer,2025-02-27 00:00:00,6.0,6.17,2219
act_75_32,75,Consistent Trainer,2025-02-28 00:00:00,10.76,4.99,3223
act_75_33,75,Consistent Trainer,2025-03-01 00:00:00,7.38,6.54,2895
act_75_39,75,Consistent Trainer,2025-03-07 00:00:00,20.85,5.84,7307
act_75_40,75,Consistent Trainer,2025-03-08 00:00:00,4.34,4.21,1097
act_75_42,75,Consistent Trainer,2025-03-10 00:00:00,11.48,5.03,3462
act_75_43,75,Consistent Trainer,2025-03-11 00:00:00,13.97,5.31,4448
act_75_44,75,Consistent Trainer,2025-03-12 00:00:00,15.09,4.43,4013
act_75_45,75,Consistent Trainer,2025-03-13 00:00:00,10.69,4.01,2571
act_75_48,75,Consistent Trainer,2025-03-16 00:00:00,7.29,5.07,2217
act_75_51,75,Consistent Trainer,2025-03-19 00:00:00,5.33,4.36,1394
act_75_57,75,Consistent Trainer,2025-03-25 00:00:00,5.25,4.89,1540
act_75_58,75,Consistent Trainer,2025-03-26 00:00:00,19.41,4.24,4941
act_75_61,75,Consistent Trainer,2025-03-29 00:00:00,3.6,5.19,1122
act_75_63,75,Consistent Trainer,2025-03-31 00:00:00,1.0,5.79,347
act_75_64,75,Consistent Trainer,2025-04-01 00:00:00,9.33,4.2,2349
act_75_65,75,Consistent Trainer,2025-04-02 00:00:00,19.32,4.46,5173
act_75_67,75,Consistent Trainer,2025-04-04 00:00:00,20.27,3.99,4849
act_75_68,75,Consistent Trainer,2025-04-05 00:00:00,2.64,4.35,688
act_75_73,75,Consistent Trainer,2025-04-10 00:00:00,8.82,4.82,2551
act_75_74,75,Consistent Trainer,2025-04-11 00:00:00,11.83,4.66,3309
act_75_75,75,Consistent Trainer,2025-04-12 00:00:00,7.2,4.19,1810
act_75_76,75,Consistent Trainer,2025-04-13 00:00:00,10.38,5.84,3639
act_75_80,75,Consistent Trainer,2025-04-17 00:00:00,4.12,5.99,1481
act_75_81,75,Consistent Trainer,2025-04-18 00:00:00,6.08,4.22,1537
act_75_83,75,Consistent Trainer,2025-04-20 00:00:00,12.33,5.03,3718
act_75_85,75,Consistent Trainer,2025-04-22 00:00:00,1.0,5.2,311
act_75_86,75,Consistent Trainer,2025-04-23 00:00:00,3.35,4.26,856
act_75_87,75,Consistent Trainer,2025-04-24 00:00:00,3.35,4.51,904
act_75_88,75,Consistent Trainer,2025-04-25 00:00:00,13.82,4.57,3789
act_75_89,75,Consistent Trainer,2025-04-26 00:00:00,1.0,3.99,239
act_75_90,75,Consistent Trainer,2025-04-27 00:00:00,4.79,5.28,1517
act_75_92,75,Consistent Trainer,2025-04-29 00:00:00,8.6,4.43,2288
act_75_96,75,Consistent Trainer,2025-05-03 00:00:00,9.21,4.61,2549
act_75_102,75,Consistent Trainer,2025-05-09 00:00:00,5.16,3.9,1208
act_75_103,75,Consistent Trainer,2025-05-10 00:00:00,16.45,5.12,5051
act_75_104,75,Consistent Trainer,2025-05-11 00:00:00,9.57,4.2,2409
act_75_108,75,Consistent Trainer,2025-05-15 00:00:00,7.62,5.46,2496
act_75_111,75,Consistent Trainer,2025-05-18 00:00:00,5.36,4.85,1558
act_75_117,75,Consistent Trainer,2025-05-24 00:00:00,11.14,5.38,3598
act_75_118,75,Consistent Trainer,2025-05-25 00:00:00,4.52,3.64,987
act_76_0,76,Consistent Trainer,2025-01-26 00:00:00,6.17,4.21,1557
act_76_4,76,Consistent Trainer,2025-01-30 00:00:00,9.2,5.35,2951
act_76_6,76,Consistent Trainer,2025-02-01 00:00:00,4.57,4.66,1276
act_76_7,76,Consistent Trainer,2025-02-02 00:00:00,11.91,5.07,3623
act_76_8,76,Consistent Trainer,2025-02-03 00:00:00,2.17,4.11,535
act_76_14,76,Consistent Trainer,2025-02-09 00:00:00,6.12,5.04,1852
act_76_20,76,Consistent Trainer,2025-02-15 00:00:00,2.78,5.09,848
act_76_22,76,Consistent Trainer,2025-02-17 00:00:00,12.01,4.93,3550
act_76_23,76,Consistent Trainer,2025-02-18 00:00:00,14.08,4.5,3799
act_76_25,76,Consistent Trainer,2025-02-20 00:00:00,1.49,5.61,500
act_76_26,76,Consistent Trainer,2025-02-21 00:00:00,15.81,4.25,4027
act_76_28,76,Consistent Trainer,2025-02-23 00:00:00,13.38,5.17,4148
act_76_34,76,Consistent Trainer,2025-03-01 00:00:00,3.08,4.38,810
act_76_35,76,Consistent Trainer,2025-03-02 00:00:00,11.83,3.72,2641
act_76_36,76,Consistent Trainer,2025-03-03 00:00:00,16.11,4.18,4038
act_76_37,76,Consistent Trainer,2025-03-04 00:00:00,7.74,5.38,2500
act_76_39,76,Consistent Trainer,2025-03-06 00:00:00,1.0,5.19,311
act_76_40,76,Consistent Trainer,2025-03-07 00:00:00,9.38,3.32,1868
act_76_41,76,Consistent Trainer,2025-03-08 00:00:00,8.0,4.26,2043
act_76_42,76,Consistent Trainer,2025-03-09 00:00:00,3.7,4.08,904
act_76_44,76,Consistent Trainer,2025-03-11 00:00:00,8.87,4.84,2578
act_76_46,76,Consistent Trainer,2025-03-13 00:00:00,8.8,5.13,2708
act_76_49,76,Consistent Trainer,2025-03-16 00:00:00,10.68,4.94,3161
act_76_50,76,Consistent Trainer,2025-03-17 00:00:00,14.27,4.04,3456
act_76_51,76,Consistent Trainer,2025-03-18 00:00:00,12.46,3.89,2903
act_76_55,76,Consistent Trainer,2025-03-22 00:00:00,14.74,3.44,3043
act_76_63,76,Consistent Trainer,2025-03-30 00:00:00,8.76,5.21,2739
act_76_64,76,Consistent Trainer,2025-03-31 00:00:00,17.27,4.85,5020
act_76_66,76,Consistent Trainer,2025-04-02 00:00:00,2.08,5.26,655
act_76_68,76,Consistent Trainer,2025-04-04 00:00:00,1.0,4.09,245
act_76_70,76,Consistent Trainer,2025-04-06 00:00:00,1.0,4.92,295
act_76_72,76,Consistent Trainer,2025-04-08 00:00:00,13.93,4.15,3469
act_76_73,76,Consistent Trainer,2025-04-09 00:00:00,10.84,5.08,3306
act_76_74,76,Consistent Trainer,2025-04-10 00:00:00,7.38,4.32,1912
act_76_76,76,Consistent Trainer,2025-04-12 00:00:00,12.95,4.18,3246
act_76_77,76,Consistent Trainer,2025-04-13 00:00:00,3.52,5.02,1061
act_76_79,76,Consistent Trainer,2025-04-15 00:00:00,1.24,4.36,324
act_76_80,76,Consistent Trainer,2025-04-16 00:00:00,7.48,4.38,1966
act_76_83,76,Consistent Trainer,2025-04-19 00:00:00,12.56,4.27,3219
act_76_89,76,Consistent Trainer,2025-04-25 00:00:00,11.75,4.27,3010
act_76_90,76,Consistent Trainer,2025-04-26 00:00:00,14.48,4.9,4259
act_76_91,76,Consistent Trainer,2025-04-27 00:00:00,8.6,3.74,1927
act_76_92,76,Consistent Trainer,2025-04-28 00:00:00,1.0,3.93,236
act_76_94,76,Consistent Trainer,2025-04-30 00:00:00,12.49,4.97,3725
act_76_97,76,Consistent Trainer,2025-05-03 00:00:00,4.64,4.68,1304
act_76_98,76,Consistent Trainer,2025-05-04 00:00:00,11.96,4.34,3117
act_76_99,76,Consistent Trainer,2025-05-05 00:00:00,2.81,5.59,941
act_76_103,76,Consistent Trainer,2025-05-09 00:00:00,1.5,5.13,462
act_76_106,76,Consistent Trainer,2025-05-12 00:00:00,3.89,4.16,971
act_76_107,76,Consistent Trainer,2025-05-13 00:00:00,12.5,3.6,2702
act_76_110,76,Consistent Trainer,2025-05-16 00:00:00,1.0,5.27,316
act_76_111,76,Consistent Trainer,2025-05-17 00:00:00,10.33,4.1,2542
act_76_112,76,Consistent Trainer,2025-05-18 00:00:00,11.48,3.89,2681
act_76_113,76,Consistent Trainer,2025-05-19 00:00:00,7.02,4.37,1840
act_76_118,76,Consistent Trainer,2025-05-24 00:00:00,9.94,4.87,2901
act_76_119,76,Consistent Trainer,2025-05-25 00:00:00,8.31,4.92,2453
act_77_1,77,Event-Driven Racer,2025-01-11 00:00:00,6.83,3.85,1576
act_77_5,77,Event-Driven Racer,2025-01-15 00:00:00,7.39,5.05,2240
act_77_6,77,Event-Driven Racer,2025-01-16 00:00:00,6.15,4.33,1599
act_77_7,77,Event-Driven Racer,2025-01-17 00:00:00,17.59,4.53,4780
act_77_15,77,Event-Driven Racer,2025-01-25 00:00:00,15.21,4.54,4144
act_77_16,77,Event-Driven Racer,2025-01-26 00:00:00,19.83,4.0,4760
act_77_20,77,Event-Driven Racer,2025-01-30 00:00:00,1.18,5.19,369
act_77_21,77,Event-Driven Racer,2025-01-31 00:00:00,15.48,4.97,4612
act_77_22,77,Event-Driven Racer,2025-02-01 00:00:00,14.08,5.14,4338
act_77_23,77,Event-Driven Racer,2025-02-02 00:00:00,20.21,5.26,6379
act_77_24,77,Event-Driven Racer,2025-02-03 00:00:00,3.31,4.51,896
act_77_25,77,Event-Driven Racer,2025-02-04 00:00:00,7.71,3.86,1786
act_77_29,77,Event-Driven Racer,2025-02-08 00:00:00,18.85,3.78,4278
act_77_31,77,Event-Driven Racer,2025-02-10 00:00:00,9.36,4.33,2431
act_77_32,77,Event-Driven Racer,2025-02-11 00:00:00,8.45,3.95,2001
act_77_33,77,Event-Driven Racer,2025-02-12 00:00:00,14.34,4.91,4221
act_77_35,77,Event-Driven Racer,2025-02-14 00:00:00,7.63,5.11,2339
act_77_36,77,Event-Driven Racer,2025-02-15 00:00:00,11.86,3.95,2808
act_77_37,77,Event-Driven Racer,2025-02-16 00:00:00,10.38,4.52,2814
act_77_38,77,Event-Driven Racer,2025-02-17 00:00:00,8.94,4.23,2271
act_77_39,77,Event-Driven Racer,2025-02-18 00:00:00,7.26,4.1,1784
act_77_41,77,Event-Driven Racer,2025-02-20 00:00:00,4.25,4.65,1185
act_77_42,77,Event-Driven Racer,2025-02-21 00:00:00,8.78,4.68,2465
act_77_44,77,Event-Driven Racer,2025-02-23 00:00:00,12.39,4.61,3427
act_77_45,77,Event-Driven Racer,2025-02-24 00:00:00,5.73,4.91,1688
act_77_47,77,Event-Driven Racer,2025-02-26 00:00:00,6.36,3.85,1469
act_77_48,77,Event-Driven Racer,2025-02-27 00:00:00,8.23,5.14,2539
act_77_49,77,Event-Driven Racer,2025-02-28 00:00:00,17.89,4.2,4507
act_77_51,77,Event-Driven Racer,2025-03-02 00:00:00,24.78,4.26,6339
act_77_52,77,Event-Driven Racer,2025-03-03 00:00:00,15.81,4.85,4600
act_77_54,77,Event-Driven Racer,2025-03-05 00:00:00,6.79,4.34,1767
act_77_57,77,Event-Driven Racer,2025-03-08 00:00:00,17.39,5.13,5349
act_77_58,77,Event-Driven Racer,2025-03-09 00:00:00,15.94,4.39,4199
act_77_59,77,Event-Driven Racer,2025-03-10 00:00:00,1.0,4.97,298
act_77_61,77,Event-Driven Racer,2025-03-12 00:00:00,7.72,4.65,2155
act_77_62,77,Event-Driven Racer,2025-03-13 00:00:00,7.28,4.21,1839
act_77_63,77,Event-Driven Racer,2025-03-14 00:00:00,2.39,3.96,567
act_77_64,77,Event-Driven Racer,2025-03-15 00:00:00,10.43,5.55,3476
act_77_67,77,Event-Driven Racer,2025-03-18 00:00:00,10.92,4.89,3202
act_77_71,77,Event-Driven Racer,2025-03-22 00:00:00,29.67,5.51,9815
act_77_74,77,Event-Driven Racer,2025-03-25 00:00:00,12.13,4.79,3487
act_77_77,77,Event-Driven Racer,2025-03-28 00:00:00,9.51,5.16,2945
act_77_78,77,Event-Driven Racer,2025-03-29 00:00:00,15.43,4.46,4130
act_77_79,77,Event-Driven Racer,2025-03-30 00:00:00,20.6,4.67,5770
act_77_81,77,Event-Driven Racer,2025-04-01 00:00:00,19.43,4.45,5187
act_77_82,77,Event-Driven Racer,2025-04-02 00:00:00,1.53,4.32,397
act_77_85,77,Event-Driven Racer,2025-04-05 00:00:00,6.39,4.94,1892
act_77_86,77,Event-Driven Racer,2025-04-06 00:00:00,2.77,5.18,862
act_77_88,77,Event-Driven Racer,2025-04-08 00:00:00,6.89,4.42,1827
act_77_89,77,Event-Driven Racer,2025-04-09 00:00:00,2.99,5.28,947
act_77_91,77,Event-Driven Racer,2025-04-11 00:00:00,2.3,3.41,469
act_77_93,77,Event-Driven Racer,2025-04-13 00:00:00,6.35,3.45,1315
act_77_94,77,Event-Driven Racer,2025-04-14 00:00:00,6.89,4.32,1783
act_77_95,77,Event-Driven Racer,2025-04-15 00:00:00,9.24,3.64,2020
act_77_96,77,Event-Driven Racer,2025-04-16 00:00:00,2.88,5.03,870
act_77_107,77,Event-Driven Racer,2025-04-27 00:00:00,4.08,3.0,734
act_77_110,77,Event-Driven Racer,2025-04-30 00:00:00,6.54,4.62,1815
act_77_112,77,Event-Driven Racer,2025-05-02 00:00:00,2.33,4.08,570
act_77_114,77,Event-Driven Racer,2025-05-04 00:00:00,7.92,4.29,2039
act_77_115,77,Event-Driven Racer,2025-05-05 00:00:00,4.37,5.22,1369
act_77_116,77,Event-Driven Racer,2025-05-06 00:00:00,2.33,4.76,665
act_77_118,77,Event-Driven Racer,2025-05-08 00:00:00,1.96,4.56,535
act_78_1,78,Weekend Warrior,2025-01-26 00:00:00,7.08,4.75,2018
act_78_3,78,Weekend Warrior,2025-01-28 00:00:00,17.23,5.26,5438
act_78_7,78,Weekend Warrior,2025-02-01 00:00:00,1.0,3.88,232
act_78_10,78,Weekend Warrior,2025-02-04 00:00:00,17.36,5.17,5390
act_78_14,78,Weekend Warrior,2025-02-08 00:00:00,17.87,4.88,5235
act_78_15,78,Weekend Warrior,2025-02-09 00:00:00,13.22,5.45,4323
act_78_17,78,Weekend Warrior,2025-02-11 00:00:00,11.08,4.45,2957
act_78_21,78,Weekend Warrior,2025-02-15 00:00:00,13.25,6.07,4829
act_78_22,78,Weekend Warrior,2025-02-16 00:00:00,6.12,5.0,1836
act_78_29,78,Weekend Warrior,2025-02-23 00:00:00,11.9,4.38,3128
act_78_33,78,Weekend Warrior,2025-02-27 00:00:00,22.76,5.67,7746
act_78_34,78,Weekend Warrior,2025-02-28 00:00:00,15.88,3.88,3693
act_78_36,78,Weekend Warrior,2025-03-02 00:00:00,2.51,4.59,692
act_78_39,78,Weekend Warrior,2025-03-05 00:00:00,13.04,4.03,3152
act_78_40,78,Weekend Warrior,2025-03-06 00:00:00,18.65,6.26,7007
act_78_42,78,Weekend Warrior,2025-03-08 00:00:00,8.79,4.88,2576
act_78_43,78,Weekend Warrior,2025-03-09 00:00:00,1.0,6.59,395
act_78_49,78,Weekend Warrior,2025-03-15 00:00:00,14.39,5.61,4840
act_78_50,78,Weekend Warrior,2025-03-16 00:00:00,18.78,4.84,5458
act_78_56,78,Weekend Warrior,2025-03-22 00:00:00,6.8,3.57,1457
act_78_57,78,Weekend Warrior,2025-03-23 00:00:00,3.44,4.59,948
act_78_63,78,Weekend Warrior,2025-03-29 00:00:00,21.78,5.09,6652
act_78_64,78,Weekend Warrior,2025-03-30 00:00:00,8.34,4.96,2480
act_78_67,78,Weekend Warrior,2025-04-02 00:00:00,16.28,5.86,5726
act_78_70,78,Weekend Warrior,2025-04-05 00:00:00,15.32,4.68,4297
act_78_71,78,Weekend Warrior,2025-04-06 00:00:00,19.77,4.8,5699
act_78_72,78,Weekend Warrior,2025-04-07 00:00:00,15.3,4.89,4491
act_78_75,78,Weekend Warrior,2025-04-10 00:00:00,22.08,3.8,5027
act_78_77,78,Weekend Warrior,2025-04-12 00:00:00,1.0,5.35,320
act_78_78,78,Weekend Warrior,2025-04-13 00:00:00,1.0,5.16,309
act_78_84,78,Weekend Warrior,2025-04-19 00:00:00,4.82,3.81,1100
act_78_85,78,Weekend Warrior,2025-04-20 00:00:00,1.0,4.74,284
act_78_91,78,Weekend Warrior,2025-04-26 00:00:00,2.62,5.63,884
act_78_94,78,Weekend Warrior,2025-04-29 00:00:00,25.91,5.9,9166
act_78_98,78,Weekend Warrior,2025-05-03 00:00:00,31.01,3.89,7239
act_78_99,78,Weekend Warrior,2025-05-04 00:00:00,9.09,5.19,2828
act_78_104,78,Weekend Warrior,2025-05-09 00:00:00,8.86,4.66,2478
act_78_105,78,Weekend Warrior,2025-05-10 00:00:00,8.74,6.0,3143
act_78_106,78,Weekend Warrior,2025-05-11 00:00:00,2.98,4.93,881
act_78_112,78,Weekend Warrior,2025-05-17 00:00:00,5.53,4.76,1578
act_78_113,78,Weekend Warrior,2025-05-18 00:00:00,11.17,5.18,3469
act_78_119,78,Weekend Warrior,2025-05-24 00:00:00,23.69,4.73,6723
act_79_0,79,Consistent Trainer,2025-01-09 00:00:00,2.41,4.41,637
act_79_2,79,Consistent Trainer,2025-01-11 00:00:00,12.19,5.19,3796
act_79_5,79,Consistent Trainer,2025-01-14 00:00:00,5.36,5.82,1872
act_79_9,79,Consistent Trainer,2025-01-18 00:00:00,19.5,5.26,6157
act_79_10,79,Consistent Trainer,2025-01-19 00:00:00,5.71,4.5,1542
act_79_11,79,Consistent Trainer,2025-01-20 00:00:00,4.38,4.89,1284
act_79_12,79,Consistent Trainer,2025-01-21 00:00:00,10.42,5.11,3190
act_79_13,79,Consistent Trainer,2025-01-22 00:00:00,1.0,4.65,279
act_79_14,79,Consistent Trainer,2025-01-23 00:00:00,10.37,4.51,2804
act_79_15,79,Consistent Trainer,2025-01-24 00:00:00,7.6,4.42,2017
act_79_20,79,Consistent Trainer,2025-01-29 00:00:00,8.55,3.75,1924
act_79_23,79,Consistent Trainer,2025-02-01 00:00:00,12.35,4.19,3104
act_79_24,79,Consistent Trainer,2025-02-02 00:00:00,7.01,5.21,2191
act_79_27,79,Consistent Trainer,2025-02-05 00:00:00,9.56,4.13,2367
act_79_32,79,Consistent Trainer,2025-02-10 00:00:00,17.5,5.61,5890
act_79_34,79,Consistent Trainer,2025-02-12 00:00:00,19.6,5.07,5966
act_79_37,79,Consistent Trainer,2025-02-15 00:00:00,1.0,4.97,298
act_79_39,79,Consistent Trainer,2025-02-17 00:00:00,6.21,5.68,2116
act_79_42,79,Consistent Trainer,2025-02-20 00:00:00,7.79,5.42,2536
act_79_45,79,Consistent Trainer,2025-02-23 00:00:00,8.33,4.66,2329
act_79_46,79,Consistent Trainer,2025-02-24 00:00:00,8.27,4.91,2436
act_79_48,79,Consistent Trainer,2025-02-26 00:00:00,10.87,4.88,3184
act_79_49,79,Consistent Trainer,2025-02-27 00:00:00,11.99,5.4,3885
act_79_50,79,Consistent Trainer,2025-02-28 00:00:00,13.53,4.87,3955
act_79_51,79,Consistent Trainer,2025-03-01 00:00:00,7.71,4.23,1955
act_79_53,79,Consistent Trainer,2025-03-03 00:00:00,2.29,4.8,658
act_79_55,79,Consistent Trainer,2025-03-05 00:00:00,11.63,5.64,3936
act_79_56,79,Consistent Trainer,2025-03-06 00:00:00,3.69,5.32,1177
act_79_62,79,Consistent Trainer,2025-03-12 00:00:00,7.48,6.29,2822
act_79_65,79,Consistent Trainer,2025-03-15 00:00:00,10.29,4.23,2611
act_79_77,79,Consistent Trainer,2025-03-27 00:00:00,11.96,4.99,3579
act_79_79,79,Consistent Trainer,2025-03-29 00:00:00,5.52,4.01,1328
act_79_80,79,Consistent Trainer,2025-03-30 00:00:00,1.0,4.92,294
act_79_81,79,Consistent Trainer,2025-03-31 00:00:00,16.96,5.41,5511
act_79_83,79,Consistent Trainer,2025-04-02 00:00:00,1.0,5.15,308
act_79_84,79,Consistent Trainer,2025-04-03 00:00:00,7.43,3.89,1734
act_79_87,79,Consistent Trainer,2025-04-06 00:00:00,17.97,5.11,5515
act_79_88,79,Consistent Trainer,2025-04-07 00:00:00,9.55,4.8,2752
act_79_90,79,Consistent Trainer,2025-04-09 00:00:00,5.11,4.86,1490
act_79_91,79,Consistent Trainer,2025-04-10 00:00:00,6.3,4.34,1639
act_79_92,79,Consistent Trainer,2025-04-11 00:00:00,6.04,4.4,1594
act_79_94,79,Consistent Trainer,2025-04-13 00:00:00,2.43,5.26,769
act_79_96,79,Consistent Trainer,2025-04-15 00:00:00,16.62,4.97,4952
act_79_97,79,Consistent Trainer,2025-04-16 00:00:00,1.22,4.46,326
act_79_98,79,Consistent Trainer,2025-04-17 00:00:00,7.58,4.57,2079
act_79_100,79,Consistent Trainer,2025-04-19 00:00:00,5.0,4.1,1228
act_79_104,79,Consistent Trainer,2025-04-23 00:00:00,10.17,4.82,2939
act_79_106,79,Consistent Trainer,2025-04-25 00:00:00,2.47,6.35,942
act_79_108,79,Consistent Trainer,2025-04-27 00:00:00,7.69,4.84,2234
act_79_114,79,Consistent Trainer,2025-05-03 00:00:00,9.53,4.18,2387
act_79_115,79,Consistent Trainer,2025-05-04 00:00:00,3.75,5.12,1150
act_79_116,79,Consistent Trainer,2025-05-05 00:00:00,3.36,4.33,872
act_79_117,79,Consistent Trainer,2025-05-06 00:00:00,11.78,5.17,3650
act_80_2,80,Consistent Trainer,2025-02-01 00:00:00,12.29,4.77,3514
act_80_7,80,Consistent Trainer,2025-02-06 00:00:00,6.62,5.43,2157
act_80_9,80,Consistent Trainer,2025-02-08 00:00:00,10.11,4.45,2700
act_80_12,80,Consistent Trainer,2025-02-11 00:00:00,12.58,4.83,3643
